user_id,assigned_segment
536659,Cluster 2
536672,Cluster 2
536675,Cluster 2
536691,Cluster 3
536695,Cluster 2
536763,Cluster 1
536764,Cluster 2
536782,Cluster 2
536791,Cluster 2
536810,Cluster 2
536843,Cluster 2
536876,Cluster 1
536893,Cluster 1
536951,Cluster 2
536964,Cluster 1
536995,Cluster 1
537038,Cluster 1
537066,Cluster 3
537098,Cluster 4
537121,Cluster 1
537123,Cluster 2
537177,Cluster 5
537181,Cluster 2
537212,Cluster 1
537227,Cluster 1
537289,Cluster 2
537317,Cluster 3
537373,Cluster 2
537393,Cluster 2
537400,Cluster 1
537412,Cluster 2
537413,Cluster 5
537414,Cluster 2
537470,Cluster 1
537481,Cluster 1
537507,Cluster 1
537560,Cluster 2
537580,Cluster 2
537586,Cluster 3
537595,Cluster 2
537659,Cluster 1
537671,Cluster 2
537676,Cluster 4
537688,Cluster 1
537723,Cluster 1
537725,Cluster 1
537748,Cluster 2
537770,Cluster 3
537776,Cluster 1
537795,Cluster 1
537804,Cluster 1
537818,Cluster 1
537819,Cluster 2
537834,Cluster 3
537860,Cluster 1
537861,Cluster 2
537904,Cluster 3
537922,Cluster 2
537926,Cluster 1
537975,Cluster 1
538069,Cluster 5
538074,Cluster 2
538084,Cluster 2
538108,Cluster 1
538112,Cluster 3
538131,Cluster 3
538134,Cluster 2
538139,Cluster 1
538147,Cluster 5
538167,Cluster 2
538188,Cluster 2
538197,Cluster 2
538214,Cluster 2
538216,Cluster 2
538260,Cluster 2
538270,Cluster 1
538274,Cluster 1
538279,Cluster 2
538306,Cluster 1
538319,Cluster 2
538321,Cluster 3
538331,Cluster 2
538349,Cluster 2
538350,Cluster 5
538388,Cluster 2
538413,Cluster 5
538426,Cluster 3
538432,Cluster 2
538438,Cluster 2
538441,Cluster 5
538454,Cluster 1
538457,Cluster 2
538458,Cluster 2
538463,Cluster 1
538489,Cluster 2
538511,Cluster 1
538522,Cluster 2
538529,Cluster 2
538538,Cluster 2
538608,Cluster 2
538638,Cluster 1
538641,Cluster 5
538666,Cluster 5
538677,Cluster 3
538680,Cluster 2
538681,Cluster 1
538691,Cluster 2
538696,Cluster 1
538703,Cluster 2
538714,Cluster 2
538780,Cluster 2
538788,Cluster 1
538814,Cluster 1
538883,Cluster 3
538915,Cluster 2
538919,Cluster 5
538944,Cluster 2
538976,Cluster 2
539008,Cluster 2
539010,Cluster 2
539012,Cluster 3
539093,Cluster 2
539105,Cluster 1
539135,Cluster 2
539140,Cluster 2
539146,Cluster 1
539209,Cluster 2
539221,Cluster 3
539243,Cluster 2
539267,Cluster 1
539283,Cluster 1
539300,Cluster 1
539304,Cluster 1
539307,Cluster 1
539315,Cluster 2
539317,Cluster 2
539320,Cluster 2
539337,Cluster 3
539338,Cluster 2
539384,Cluster 1
539414,Cluster 2
539426,Cluster 2
539453,Cluster 1
539460,Cluster 2
539493,Cluster 1
539510,Cluster 2
539519,Cluster 2
539528,Cluster 4
539542,Cluster 1
539558,Cluster 2
539566,Cluster 1
539611,Cluster 2
539625,Cluster 1
539627,Cluster 1
539637,Cluster 2
539648,Cluster 2
539656,Cluster 1
539669,Cluster 1
539671,Cluster 1
539710,Cluster 2
539729,Cluster 3
539782,Cluster 1
539794,Cluster 4
539855,Cluster 1
539864,Cluster 2
539866,Cluster 1
539868,Cluster 3
539883,Cluster 2
539888,Cluster 1
539899,Cluster 3
539912,Cluster 2
539916,Cluster 1
539917,Cluster 2
539919,Cluster 5
539936,Cluster 3
539953,Cluster 3
539962,Cluster 5
540014,Cluster 2
540029,Cluster 1
540043,Cluster 1
540094,Cluster 2
540138,Cluster 1
540147,Cluster 2
540150,Cluster 1
540180,Cluster 2
540199,Cluster 3
540226,Cluster 1
540244,Cluster 2
540252,Cluster 1
540253,Cluster 1
540260,Cluster 2
540302,Cluster 2
540306,Cluster 2
540308,Cluster 1
540319,Cluster 1
540347,Cluster 2
540348,Cluster 1
540413,Cluster 3
540415,Cluster 1
540444,Cluster 3
540455,Cluster 1
540475,Cluster 1
540502,Cluster 2
540527,Cluster 2
540557,Cluster 3
540572,Cluster 2
540580,Cluster 2
540597,Cluster 1
540605,Cluster 1
540614,Cluster 5
540622,Cluster 2
540642,Cluster 1
540652,Cluster 1
540653,Cluster 1
540654,Cluster 2
540656,Cluster 2
540664,Cluster 1
540666,Cluster 1
540698,Cluster 2
540708,Cluster 2
540718,Cluster 1
540733,Cluster 2
540777,Cluster 1
540819,Cluster 5
540837,Cluster 1
540857,Cluster 1
540863,Cluster 1
540924,Cluster 1
540941,Cluster 1
540966,Cluster 1
540973,Cluster 2
540974,Cluster 1
541001,Cluster 1
541034,Cluster 1
541040,Cluster 5
541041,Cluster 1
541047,Cluster 5
541061,Cluster 1
541083,Cluster 1
541084,Cluster 2
541112,Cluster 2
541132,Cluster 1
541150,Cluster 2
541162,Cluster 5
541168,Cluster 2
541176,Cluster 2
541193,Cluster 1
541216,Cluster 1
541224,Cluster 3
541235,Cluster 2
541236,Cluster 1
541240,Cluster 3
541249,Cluster 3
541259,Cluster 3
541262,Cluster 5
541282,Cluster 5
541289,Cluster 2
541326,Cluster 1
541352,Cluster 1
541357,Cluster 2
541382,Cluster 2
541389,Cluster 2
541438,Cluster 1
541454,Cluster 2
541497,Cluster 1
541505,Cluster 3
541516,Cluster 2
541539,Cluster 5
541540,Cluster 3
541612,Cluster 2
541649,Cluster 2
541672,Cluster 2
541699,Cluster 2
541700,Cluster 1
541734,Cluster 3
541735,Cluster 3
541752,Cluster 2
541764,Cluster 2
541812,Cluster 2
541878,Cluster 1
541901,Cluster 3
541906,Cluster 5
541921,Cluster 1
541923,Cluster 2
541931,Cluster 2
541939,Cluster 3
541967,Cluster 2
541972,Cluster 1
541980,Cluster 1
541988,Cluster 1
541998,Cluster 2
541999,Cluster 3
542012,Cluster 2
542015,Cluster 2
542027,Cluster 3
542036,Cluster 1
542056,Cluster 5
542059,Cluster 2
542065,Cluster 5
542080,Cluster 2
542095,Cluster 5
542142,Cluster 5
542153,Cluster 1
542189,Cluster 1
542194,Cluster 3
542196,Cluster 1
542208,Cluster 2
542230,Cluster 1
542254,Cluster 1
542267,Cluster 1
542270,Cluster 2
542277,Cluster 1
542282,Cluster 3
542303,Cluster 1
542316,Cluster 1
542326,Cluster 2
542334,Cluster 1
542358,Cluster 2
542366,Cluster 2
542383,Cluster 2
542418,Cluster 5
542451,Cluster 1
542471,Cluster 2
542482,Cluster 1
542570,Cluster 1
542585,Cluster 1
542605,Cluster 1
542638,Cluster 1
542657,Cluster 2
542658,Cluster 1
542663,Cluster 3
542670,Cluster 2
542706,Cluster 1
542752,Cluster 2
542760,Cluster 2
542767,Cluster 3
542795,Cluster 2
542796,Cluster 2
542805,Cluster 2
542812,Cluster 1
542815,Cluster 1
542825,Cluster 3
542843,Cluster 1
542850,Cluster 2
542857,Cluster 1
542874,Cluster 5
542914,Cluster 3
542918,Cluster 2
542937,Cluster 2
542965,Cluster 1
542976,Cluster 2
543008,Cluster 5
543038,Cluster 2
543052,Cluster 2
543074,Cluster 1
543075,Cluster 1
543081,Cluster 2
543114,Cluster 2
543126,Cluster 2
543165,Cluster 2
543222,Cluster 5
543237,Cluster 2
543240,Cluster 1
543271,Cluster 3
543273,Cluster 3
543304,Cluster 2
543306,Cluster 3
543327,Cluster 2
543339,Cluster 2
543352,Cluster 2
543375,Cluster 2
543385,Cluster 2
543428,Cluster 1
543437,Cluster 1
543476,Cluster 1
543497,Cluster 2
543557,Cluster 1
543559,Cluster 1
543618,Cluster 1
543620,Cluster 1
543659,Cluster 2
543660,Cluster 1
543666,Cluster 2
543668,Cluster 2
543671,Cluster 1
543694,Cluster 1
543696,Cluster 1
543713,Cluster 2
543716,Cluster 2
543723,Cluster 1
543728,Cluster 2
543778,Cluster 2
543810,Cluster 2
543816,Cluster 1
543817,Cluster 1
543826,Cluster 1
543885,Cluster 1
543900,Cluster 1
543927,Cluster 3
543928,Cluster 1
543937,Cluster 2
543952,Cluster 2
543968,Cluster 2
543976,Cluster 5
544002,Cluster 2
544008,Cluster 2
544012,Cluster 2
544015,Cluster 1
544043,Cluster 2
544163,Cluster 2
544207,Cluster 2
544254,Cluster 2
544256,Cluster 1
544271,Cluster 1
544333,Cluster 1
544364,Cluster 1
544367,Cluster 2
544391,Cluster 2
544406,Cluster 5
544414,Cluster 2
544425,Cluster 1
544444,Cluster 3
544447,Cluster 1
544449,Cluster 2
544469,Cluster 2
544472,Cluster 1
544476,Cluster 1
544480,Cluster 2
544495,Cluster 5
544497,Cluster 1
544507,Cluster 1
544513,Cluster 3
544536,Cluster 1
544549,Cluster 2
544595,Cluster 2
544604,Cluster 1
544627,Cluster 2
544640,Cluster 2
544647,Cluster 1
544680,Cluster 2
544683,Cluster 3
544685,Cluster 5
544694,Cluster 1
544698,Cluster 1
544747,Cluster 2
544749,Cluster 3
544818,Cluster 1
544839,Cluster 3
544868,Cluster 1
544926,Cluster 2
545010,Cluster 2
545011,Cluster 2
545012,Cluster 2
545063,Cluster 1
545070,Cluster 1
545089,Cluster 5
545109,Cluster 1
545115,Cluster 1
545132,Cluster 1
545208,Cluster 1
545209,Cluster 5
545226,Cluster 3
545247,Cluster 1
545249,Cluster 2
545264,Cluster 1
545272,Cluster 4
545281,Cluster 1
545290,Cluster 2
545300,Cluster 2
545317,Cluster 2
545318,Cluster 2
545327,Cluster 2
545344,Cluster 5
545345,Cluster 3
545360,Cluster 1
545375,Cluster 3
545399,Cluster 1
545404,Cluster 5
545446,Cluster 3
545465,Cluster 1
545510,Cluster 1
545518,Cluster 5
545551,Cluster 3
545577,Cluster 2
545629,Cluster 2
545633,Cluster 3
545634,Cluster 2
545652,Cluster 2
545684,Cluster 5
545736,Cluster 4
545745,Cluster 1
545748,Cluster 1
545754,Cluster 1
545755,Cluster 2
545758,Cluster 1
545763,Cluster 5
545770,Cluster 2
545771,Cluster 3
545803,Cluster 2
545805,Cluster 2
545810,Cluster 1
545848,Cluster 1
545865,Cluster 3
545879,Cluster 5
545936,Cluster 3
545939,Cluster 2
545958,Cluster 1
545981,Cluster 2
546008,Cluster 2
546050,Cluster 1
546061,Cluster 3
546064,Cluster 2
546065,Cluster 2
546072,Cluster 2
546121,Cluster 1
546127,Cluster 2
546130,Cluster 1
546131,Cluster 5
546161,Cluster 2
546164,Cluster 5
546190,Cluster 2
546224,Cluster 3
546256,Cluster 2
546280,Cluster 5
546282,Cluster 1
546307,Cluster 5
546334,Cluster 3
546395,Cluster 5
546399,Cluster 3
546419,Cluster 5
546437,Cluster 3
546462,Cluster 3
546470,Cluster 3
546485,Cluster 2
546509,Cluster 2
546529,Cluster 5
546587,Cluster 2
546612,Cluster 1
546648,Cluster 2
546664,Cluster 1
546671,Cluster 1
546679,Cluster 2
546688,Cluster 5
546702,Cluster 2
546728,Cluster 1
546740,Cluster 1
546756,Cluster 1
546774,Cluster 1
546842,Cluster 1
546844,Cluster 2
546847,Cluster 5
546857,Cluster 1
546864,Cluster 5
546867,Cluster 2
546881,Cluster 1
546882,Cluster 1
546884,Cluster 1
546888,Cluster 5
546900,Cluster 2
546937,Cluster 1
546964,Cluster 2
546972,Cluster 2
547006,Cluster 5
547007,Cluster 2
547037,Cluster 3
547070,Cluster 2
547100,Cluster 5
547130,Cluster 5
547150,Cluster 5
547164,Cluster 5
547175,Cluster 1
547180,Cluster 1
547181,Cluster 1
547201,Cluster 1
547266,Cluster 3
547301,Cluster 3
547320,Cluster 1
547325,Cluster 1
547336,Cluster 1
547342,Cluster 1
547412,Cluster 3
547453,Cluster 2
547458,Cluster 3
547459,Cluster 2
547483,Cluster 1
547512,Cluster 2
547555,Cluster 5
547559,Cluster 2
547568,Cluster 1
547594,Cluster 5
547606,Cluster 2
547613,Cluster 2
547617,Cluster 3
547663,Cluster 1
547664,Cluster 2
547693,Cluster 5
547761,Cluster 1
547776,Cluster 2
547779,Cluster 2
547792,Cluster 2
547817,Cluster 1
547823,Cluster 2
547825,Cluster 1
547834,Cluster 1
547836,Cluster 1
547857,Cluster 1
547862,Cluster 2
547878,Cluster 5
547911,Cluster 1
547938,Cluster 1
547951,Cluster 3
547966,Cluster 1
547997,Cluster 1
548006,Cluster 1
548022,Cluster 2
548032,Cluster 2
548037,Cluster 1
548040,Cluster 2
548093,Cluster 1
548109,Cluster 3
548113,Cluster 2
548120,Cluster 2
548123,Cluster 1
548185,Cluster 1
548189,Cluster 5
548190,Cluster 2
548193,Cluster 5
548222,Cluster 2
548228,Cluster 1
548230,Cluster 1
548256,Cluster 2
548258,Cluster 2
548272,Cluster 3
548307,Cluster 1
548310,Cluster 1
548391,Cluster 1
548408,Cluster 2
548422,Cluster 5
548434,Cluster 1
548448,Cluster 1
548474,Cluster 1
548488,Cluster 2
548490,Cluster 1
548504,Cluster 2
548560,Cluster 3
548568,Cluster 2
548587,Cluster 1
548635,Cluster 2
548651,Cluster 2
548653,Cluster 2
548672,Cluster 2
548708,Cluster 3
548743,Cluster 3
548853,Cluster 1
548859,Cluster 2
548872,Cluster 1
548961,Cluster 5
548967,Cluster 2
548978,Cluster 3
548988,Cluster 2
548990,Cluster 1
549058,Cluster 1
549115,Cluster 1
549116,Cluster 2
549121,Cluster 5
549141,Cluster 1
549152,Cluster 5
549154,Cluster 2
549190,Cluster 5
549202,Cluster 2
549235,Cluster 3
549251,Cluster 1
549274,Cluster 1
549281,Cluster 2
549290,Cluster 1
549292,Cluster 3
549293,Cluster 1
549303,Cluster 2
549313,Cluster 1
549320,Cluster 1
549357,Cluster 1
549359,Cluster 3
549361,Cluster 2
549366,Cluster 1
549367,Cluster 2
549377,Cluster 5
549389,Cluster 1
549390,Cluster 1
549450,Cluster 5
549466,Cluster 2
549472,Cluster 1
549482,Cluster 2
549515,Cluster 2
549569,Cluster 2
549572,Cluster 2
549579,Cluster 1
549580,Cluster 2
549584,Cluster 1
549608,Cluster 1
549611,Cluster 2
549623,Cluster 3
549631,Cluster 2
549710,Cluster 2
549714,Cluster 3
549733,Cluster 1
549746,Cluster 2
549759,Cluster 1
549764,Cluster 1
549777,Cluster 1
549797,Cluster 3
549800,Cluster 1
549850,Cluster 3
549894,Cluster 1
549938,Cluster 5
549988,Cluster 1
549992,Cluster 1
550017,Cluster 2
550019,Cluster 2
550022,Cluster 1
550028,Cluster 1
550068,Cluster 2
550071,Cluster 2
550077,Cluster 3
550105,Cluster 1
550110,Cluster 5
550134,Cluster 1
550193,Cluster 1
550200,Cluster 1
550202,Cluster 2
550221,Cluster 2
550222,Cluster 2
550229,Cluster 2
550233,Cluster 2
550298,Cluster 1
550300,Cluster 2
550317,Cluster 3
550400,Cluster 5
550421,Cluster 1
550426,Cluster 2
550442,Cluster 1
550455,Cluster 1
550459,Cluster 2
550460,Cluster 2
550482,Cluster 1
550506,Cluster 1
550514,Cluster 5
550572,Cluster 3
550579,Cluster 2
550599,Cluster 3
550627,Cluster 1
550703,Cluster 1
550711,Cluster 1
550752,Cluster 3
550754,Cluster 2
550796,Cluster 4
550804,Cluster 1
550805,Cluster 2
550830,Cluster 5
550868,Cluster 1
550871,Cluster 2
550887,Cluster 1
550904,Cluster 3
550973,Cluster 2
550985,Cluster 1
551023,Cluster 5
551032,Cluster 2
551042,Cluster 2
551051,Cluster 1
551088,Cluster 2
551116,Cluster 1
551166,Cluster 1
551210,Cluster 1
551211,Cluster 3
551217,Cluster 2
551237,Cluster 1
551241,Cluster 1
551245,Cluster 5
551278,Cluster 1
551282,Cluster 2
551331,Cluster 2
551340,Cluster 1
551359,Cluster 2
551430,Cluster 1
551431,Cluster 1
551448,Cluster 2
551468,Cluster 2
551473,Cluster 1
551486,Cluster 3
551488,Cluster 3
551501,Cluster 1
551549,Cluster 2
551560,Cluster 1
551567,Cluster 2
551576,Cluster 1
551600,Cluster 1
551615,Cluster 3
551620,Cluster 3
551622,Cluster 5
551627,Cluster 1
551662,Cluster 3
551665,Cluster 2
551671,Cluster 1
551681,Cluster 1
551685,Cluster 1
551718,Cluster 2
551729,Cluster 1
551804,Cluster 2
551834,Cluster 1
551847,Cluster 1
551890,Cluster 2
551908,Cluster 1
551914,Cluster 1
551935,Cluster 3
551963,Cluster 2
551967,Cluster 2
551978,Cluster 1
551990,Cluster 2
552036,Cluster 1
552088,Cluster 4
552165,Cluster 1
552172,Cluster 5
552192,Cluster 2
552209,Cluster 1
552302,Cluster 1
552303,Cluster 2
552313,Cluster 2
552314,Cluster 3
552345,Cluster 2
552348,Cluster 2
552363,Cluster 2
552364,Cluster 1
552366,Cluster 2
552372,Cluster 1
552384,Cluster 2
552414,Cluster 2
552432,Cluster 2
552440,Cluster 1
552473,Cluster 1
552487,Cluster 1
552506,Cluster 1
552532,Cluster 1
552535,Cluster 3
552558,Cluster 2
552573,Cluster 1
552597,Cluster 2
552598,Cluster 2
552613,Cluster 2
552623,Cluster 1
552642,Cluster 2
552643,Cluster 3
552649,Cluster 1
552653,Cluster 5
552661,Cluster 2
552726,Cluster 1
552732,Cluster 1
552734,Cluster 2
552760,Cluster 3
552763,Cluster 2
552775,Cluster 2
552809,Cluster 2
552861,Cluster 5
552904,Cluster 2
552929,Cluster 2
552944,Cluster 2
552945,Cluster 2
553017,Cluster 2
553054,Cluster 5
553139,Cluster 4
553151,Cluster 2
553208,Cluster 1
553219,Cluster 3
553220,Cluster 5
553231,Cluster 2
553245,Cluster 1
553339,Cluster 2
553361,Cluster 2
553456,Cluster 2
553533,Cluster 1
553559,Cluster 1
553568,Cluster 2
553607,Cluster 2
553631,Cluster 1
553633,Cluster 1
553645,Cluster 2
553664,Cluster 1
553690,Cluster 1
553704,Cluster 1
553743,Cluster 1
553751,Cluster 2
553754,Cluster 2
553773,Cluster 5
553783,Cluster 1
553791,Cluster 2
553805,Cluster 1
553876,Cluster 4
553901,Cluster 1
553904,Cluster 1
553938,Cluster 5
553943,Cluster 2
553955,Cluster 2
553967,Cluster 5
553984,Cluster 1
553985,Cluster 5
554026,Cluster 2
554079,Cluster 2
554141,Cluster 2
554155,Cluster 1
554163,Cluster 2
554175,Cluster 2
554202,Cluster 1
554213,Cluster 5
554217,Cluster 1
554269,Cluster 2
554284,Cluster 1
554289,Cluster 1
554299,Cluster 1
554357,Cluster 1
554413,Cluster 3
554444,Cluster 2
554450,Cluster 1
554507,Cluster 1
554532,Cluster 2
554560,Cluster 4
554609,Cluster 1
554632,Cluster 1
554670,Cluster 1
554681,Cluster 1
554724,Cluster 1
554753,Cluster 2
554801,Cluster 2
554853,Cluster 1
554866,Cluster 3
554885,Cluster 3
554922,Cluster 1
554939,Cluster 1
554949,Cluster 1
554956,Cluster 2
554961,Cluster 2
555030,Cluster 5
555058,Cluster 1
555075,Cluster 1
555083,Cluster 1
555108,Cluster 2
555135,Cluster 3
555147,Cluster 1
555151,Cluster 2
555180,Cluster 1
555186,Cluster 2
555187,Cluster 1
555191,Cluster 1
555193,Cluster 1
555203,Cluster 1
555206,Cluster 3
555250,Cluster 1
555257,Cluster 5
555275,Cluster 1
555277,Cluster 1
555299,Cluster 1
555301,Cluster 2
555310,Cluster 5
555326,Cluster 1
555334,Cluster 1
555418,Cluster 1
555428,Cluster 2
555478,Cluster 2
555484,Cluster 2
555492,Cluster 1
555499,Cluster 2
555521,Cluster 1
555563,Cluster 2
555587,Cluster 2
555600,Cluster 3
555648,Cluster 2
555656,Cluster 1
555698,Cluster 5
555710,Cluster 3
555712,Cluster 1
555751,Cluster 1
555770,Cluster 3
555773,Cluster 5
555782,Cluster 1
555784,Cluster 2
555796,Cluster 2
555818,Cluster 1
555850,Cluster 1
555852,Cluster 2
555894,Cluster 2
555934,Cluster 2
555960,Cluster 1
555990,Cluster 1
555997,Cluster 2
556015,Cluster 2
556019,Cluster 2
556043,Cluster 1
556052,Cluster 2
556067,Cluster 3
556111,Cluster 2
556119,Cluster 1
556127,Cluster 2
556138,Cluster 2
556199,Cluster 1
556214,Cluster 1
556215,Cluster 1
556268,Cluster 1
556274,Cluster 1
556314,Cluster 1
556347,Cluster 2
556391,Cluster 1
556395,Cluster 1
556417,Cluster 1
556533,Cluster 2
556579,Cluster 5
556621,Cluster 1
556622,Cluster 2
556623,Cluster 4
556647,Cluster 1
556673,Cluster 1
556714,Cluster 1
556744,Cluster 2
556824,Cluster 2
556827,Cluster 1
556830,Cluster 1
556841,Cluster 1
556887,Cluster 2
556900,Cluster 1
556904,Cluster 2
556906,Cluster 3
557005,Cluster 2
557010,Cluster 1
557033,Cluster 2
557036,Cluster 1
557055,Cluster 1
557107,Cluster 3
557108,Cluster 1
557118,Cluster 2
557134,Cluster 2
557236,Cluster 2
557248,Cluster 1
557262,Cluster 5
557282,Cluster 1
557298,Cluster 1
557307,Cluster 1
557314,Cluster 2
557343,Cluster 1
557402,Cluster 1
557449,Cluster 1
557476,Cluster 2
557492,Cluster 1
557496,Cluster 1
557508,Cluster 2
557525,Cluster 2
557562,Cluster 2
557569,Cluster 5
557643,Cluster 2
557672,Cluster 2
557692,Cluster 2
557726,Cluster 5
557762,Cluster 5
557794,Cluster 2
557799,Cluster 1
557815,Cluster 5
557834,Cluster 5
557851,Cluster 2
557875,Cluster 1
557876,Cluster 2
557879,Cluster 5
557887,Cluster 1
557921,Cluster 2
557932,Cluster 2
557956,Cluster 1
557957,Cluster 1
557963,Cluster 5
557986,Cluster 1
557992,Cluster 1
558018,Cluster 1
558019,Cluster 1
558081,Cluster 2
558114,Cluster 5
558138,Cluster 2
558147,Cluster 3
558202,Cluster 3
558204,Cluster 2
558251,Cluster 3
558270,Cluster 2
558277,Cluster 2
558294,Cluster 2
558300,Cluster 2
558362,Cluster 2
558388,Cluster 2
558394,Cluster 1
558395,Cluster 1
558437,Cluster 1
558466,Cluster 1
558489,Cluster 3
558506,Cluster 1
558513,Cluster 2
558651,Cluster 1
558659,Cluster 1
558682,Cluster 3
558774,Cluster 1
558786,Cluster 2
558838,Cluster 2
558851,Cluster 5
558852,Cluster 1
558919,Cluster 1
558920,Cluster 2
558966,Cluster 2
558987,Cluster 2
558988,Cluster 2
559068,Cluster 5
559071,Cluster 1
559093,Cluster 2
559094,Cluster 1
559107,Cluster 2
559112,Cluster 2
559146,Cluster 2
559148,Cluster 2
559164,Cluster 1
559176,Cluster 1
559194,Cluster 1
559211,Cluster 2
559226,Cluster 1
559228,Cluster 1
559266,Cluster 1
559277,Cluster 3
559324,Cluster 2
559345,Cluster 1
559368,Cluster 2
559407,Cluster 2
559432,Cluster 1
559441,Cluster 1
559461,Cluster 1
559464,Cluster 1
559465,Cluster 1
559468,Cluster 1
559469,Cluster 2
559473,Cluster 2
559520,Cluster 1
559537,Cluster 1
559547,Cluster 3
559661,Cluster 5
559695,Cluster 5
559712,Cluster 2
559758,Cluster 1
559772,Cluster 2
559775,Cluster 2
559782,Cluster 2
559787,Cluster 3
559794,Cluster 2
559832,Cluster 1
559834,Cluster 1
559846,Cluster 1
559863,Cluster 2
559901,Cluster 2
559918,Cluster 1
559936,Cluster 5
559981,Cluster 2
559995,Cluster 1
560015,Cluster 1
560035,Cluster 1
560065,Cluster 2
560078,Cluster 2
560085,Cluster 5
560090,Cluster 2
560125,Cluster 1
560175,Cluster 1
560195,Cluster 2
560213,Cluster 1
560245,Cluster 2
560257,Cluster 1
560273,Cluster 2
560279,Cluster 1
560291,Cluster 3
560341,Cluster 1
560362,Cluster 2
560367,Cluster 2
560374,Cluster 2
560433,Cluster 1
560468,Cluster 2
560478,Cluster 1
560495,Cluster 1
560497,Cluster 3
560508,Cluster 1
560511,Cluster 2
560519,Cluster 1
560529,Cluster 1
560627,Cluster 5
560672,Cluster 2
560680,Cluster 5
560723,Cluster 1
560733,Cluster 2
560739,Cluster 5
560747,Cluster 2
560796,Cluster 1
560803,Cluster 2
560854,Cluster 2
560870,Cluster 1
560888,Cluster 2
560897,Cluster 2
560915,Cluster 1
560929,Cluster 1
560948,Cluster 1
560949,Cluster 3
560978,Cluster 1
560991,Cluster 2
561013,Cluster 1
561031,Cluster 5
561033,Cluster 2
561037,Cluster 1
561044,Cluster 1
561054,Cluster 2
561156,Cluster 1
561201,Cluster 3
561243,Cluster 2
561288,Cluster 1
561326,Cluster 1
561331,Cluster 1
561333,Cluster 1
561339,Cluster 1
561353,Cluster 2
561367,Cluster 1
561386,Cluster 2
561503,Cluster 2
561519,Cluster 1
561642,Cluster 2
561652,Cluster 2
561653,Cluster 2
561665,Cluster 1
561687,Cluster 2
561699,Cluster 1
561707,Cluster 1
561710,Cluster 2
561798,Cluster 2
561837,Cluster 1
561846,Cluster 5
561864,Cluster 2
561896,Cluster 1
561908,Cluster 5
561945,Cluster 1
561950,Cluster 5
561992,Cluster 1
561994,Cluster 2
562010,Cluster 2
562032,Cluster 1
562042,Cluster 3
562108,Cluster 2
562148,Cluster 3
562161,Cluster 1
562192,Cluster 2
562209,Cluster 1
562238,Cluster 1
562275,Cluster 5
562283,Cluster 1
562315,Cluster 1
562334,Cluster 2
562338,Cluster 1
562362,Cluster 1
562398,Cluster 2
562416,Cluster 2
562417,Cluster 2
562428,Cluster 2
562490,Cluster 3
562516,Cluster 1
562529,Cluster 3
562576,Cluster 1
562585,Cluster 1
562587,Cluster 1
562612,Cluster 5
562641,Cluster 3
562648,Cluster 2
562708,Cluster 2
562814,Cluster 1
562832,Cluster 2
562843,Cluster 2
562869,Cluster 2
562886,Cluster 2
562888,Cluster 1
562894,Cluster 1
563012,Cluster 1
563021,Cluster 1
563052,Cluster 1
563059,Cluster 4
563100,Cluster 1
563148,Cluster 5
563162,Cluster 2
563165,Cluster 3
563201,Cluster 2
563221,Cluster 2
563253,Cluster 3
563254,Cluster 1
563266,Cluster 1
563315,Cluster 2
563335,Cluster 1
563340,Cluster 1
563342,Cluster 1
563343,Cluster 1
563375,Cluster 1
563410,Cluster 1
563425,Cluster 1
563482,Cluster 1
563483,Cluster 2
563489,Cluster 4
563507,Cluster 2
563544,Cluster 2
563588,Cluster 1
563592,Cluster 2
563598,Cluster 1
563679,Cluster 3
563691,Cluster 1
563711,Cluster 5
563731,Cluster 2
563735,Cluster 2
563736,Cluster 2
563740,Cluster 2
563773,Cluster 2
563787,Cluster 2
563831,Cluster 5
563853,Cluster 5
563882,Cluster 2
563896,Cluster 5
563956,Cluster 1
563974,Cluster 1
563995,Cluster 1
564052,Cluster 2
564100,Cluster 2
564101,Cluster 5
564112,Cluster 2
564182,Cluster 2
564204,Cluster 2
564219,Cluster 2
564234,Cluster 1
564252,Cluster 2
564258,Cluster 1
564306,Cluster 2
564312,Cluster 2
564364,Cluster 1
564369,Cluster 1
564377,Cluster 1
564430,Cluster 2
564434,Cluster 1
564495,Cluster 5
564498,Cluster 1
564517,Cluster 2
564534,Cluster 2
564588,Cluster 1
564593,Cluster 1
564596,Cluster 2
564604,Cluster 2
564606,Cluster 2
564616,Cluster 1
564620,Cluster 5
564699,Cluster 2
564713,Cluster 2
564736,Cluster 2
564737,Cluster 4
564792,Cluster 1
564822,Cluster 1
564842,Cluster 1
564854,Cluster 1
564962,Cluster 2
565056,Cluster 1
565070,Cluster 1
565076,Cluster 3
565109,Cluster 2
565114,Cluster 2
565131,Cluster 2
565212,Cluster 2
565240,Cluster 1
565251,Cluster 2
565265,Cluster 5
565275,Cluster 1
565280,Cluster 1
565294,Cluster 2
565301,Cluster 2
565348,Cluster 1
565365,Cluster 1
565377,Cluster 2
565387,Cluster 3
565419,Cluster 1
565459,Cluster 2
565460,Cluster 2
565464,Cluster 1
565467,Cluster 2
565487,Cluster 1
565508,Cluster 1
565510,Cluster 2
565511,Cluster 5
565514,Cluster 2
565565,Cluster 5
565573,Cluster 2
565582,Cluster 1
565601,Cluster 1
565718,Cluster 3
565755,Cluster 1
565764,Cluster 1
565768,Cluster 2
565791,Cluster 2
565826,Cluster 1
